,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,player_id,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,week,year
4068,Juan Camilo HernÃ¡ndez SuÃ¡rez,FWD,Watford,-0.3,0,0,0,0,0.0,472,65,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,10,0,0,0,0,7,0,147614,0,1,0.0,0,-19221,6311,25532,50,False,0,7,2022
4069,Bernd Leno,GK,Arsenal,0.5,0,0,0,0,0.0,1,61,0,0,0.0,0.0,2021-10-02T16:30:00Z,0,4,0,0,0,0,7,0,104952,0,0,0.0,0,-10232,1867,12099,48,False,0,7,2022
4070,Kai Havertz,MID,Chelsea,2.8,0,0,0,0,0.0,141,63,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,16,0,0,0,0,7,0,380838,1,3,0.0,0,-9529,35665,45194,82,True,0,7,2022
4071,Daniel N'Lundulu,FWD,Southampton,0.0,0,0,0,0,0.0,344,63,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,6,0,0,0,0,7,0,1473,1,3,0.0,0,-82,0,82,45,False,0,7,2022
4072,Martin Ãdegaard,MID,Arsenal,5.0,0,0,5,1,2.3,558,61,0,0,0.7,2.4,2021-10-02T16:30:00Z,62,4,0,0,0,0,7,0,236723,0,0,2.0,3,26339,53509,27170,55,False,0,7,2022
4073,Leon Bailey,MID,Aston Villa,0.0,0,0,0,0,0.0,492,68,0,0,0.0,0.0,2021-10-03T13:00:00Z,0,17,0,0,0,0,7,0,48424,1,2,0.0,0,-9649,697,10346,64,False,0,7,2022
4074,Michael Olise,MID,Crystal Palace,2.2,0,1,21,0,27.1,464,64,0,1,10.7,37.0,2021-10-03T13:00:00Z,37,9,0,0,0,0,7,0,2148,2,2,43.0,7,-144,48,192,54,True,0,7,2022
4075,Morgan Gibbs-White,MID,Wolves,0.0,0,0,0,0,0.0,440,70,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,14,0,0,0,0,7,0,16005,1,2,0.0,0,-1870,0,1870,45,True,0,7,2022
4076,Jeff Hendrick,MID,Newcastle,1.3,0,0,18,0,1.5,297,70,1,1,4.7,36.6,2021-10-02T14:00:00Z,54,20,0,0,0,0,7,0,3439,1,2,9.0,6,-137,112,249,48,False,0,7,2022
4077,Michael Keane,DEF,Everton,5.0,0,0,12,0,0.2,169,67,1,0,1.5,10.4,2021-10-02T11:30:00Z,90,13,0,0,0,0,7,0,241093,1,1,4.0,2,-6451,23042,29493,50,False,0,7,2022
4078,Mason Greenwood,MID,Man Utd,2.5,0,0,6,0,8.7,289,67,1,0,3.8,11.2,2021-10-02T11:30:00Z,90,8,0,0,0,0,7,0,1341562,1,1,18.0,1,-177646,57942,235588,77,True,1,7,2022
4079,JoÃ£o VirgÃ­nia,GK,Everton,0.0,0,0,0,0,0.0,181,67,0,0,0.0,0.0,2021-10-02T11:30:00Z,0,13,0,0,0,0,7,0,110102,1,1,0.0,0,-5226,0,5226,40,False,0,7,2022
4080,Adam Masina,DEF,Watford,-0.5,0,0,0,0,0.0,390,65,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,10,0,0,0,0,7,0,7417,0,1,0.0,0,-868,80,948,44,False,0,7,2022
4081,Ryan Sessegnon,DEF,Spurs,0.0,0,0,0,0,0.0,368,68,0,0,0.0,0.0,2021-10-03T13:00:00Z,0,2,0,0,0,0,7,0,6743,1,2,0.0,0,-680,55,735,43,True,0,7,2022
4082,Bryan Gil Salvatierra,MID,Spurs,0.8,0,0,3,0,0.3,487,68,0,0,0.0,0.0,2021-10-03T13:00:00Z,1,2,0,0,0,0,7,0,6974,1,2,0.0,1,-266,351,617,58,True,0,7,2022
4083,Daniel Amartey,DEF,Leicester,0.0,0,0,0,0,0.0,208,64,0,0,0.0,0.0,2021-10-03T13:00:00Z,0,7,0,0,0,0,7,0,1024393,2,2,0.0,0,-130299,11978,142277,40,False,0,7,2022
4084,Chem Campbell,MID,Wolves,0.5,0,0,0,0,0.0,548,70,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,14,0,0,0,0,7,0,28537,1,2,0.0,0,-1238,1505,2743,45,True,0,7,2022
4085,CÃ©sar Azpilicueta,DEF,Chelsea,6.5,2,2,32,0,29.9,119,63,1,0,7.1,26.4,2021-10-02T14:00:00Z,90,16,0,0,0,0,7,0,430408,1,3,15.0,10,103094,123519,20425,60,True,0,7,2022
4086,Caoimhin Kelleher,GK,Liverpool,0.0,0,0,0,0,0.0,242,66,0,0,0.0,0.0,2021-10-03T15:30:00Z,0,12,0,0,0,0,7,0,8456,2,2,0.0,0,-243,85,328,44,True,0,7,2022
4087,Dan Burn,DEF,Brighton,1.5,0,0,20,1,12.5,58,61,0,0,3.8,19.6,2021-10-02T16:30:00Z,90,1,0,0,0,0,7,0,2716,0,0,6.0,6,235,424,189,44,True,0,7,2022
4088,Andrew Omobamidele,DEF,Norwich,0.5,0,0,0,0,0.0,331,62,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,5,0,0,0,0,7,0,354077,0,0,0.0,0,18067,49742,31675,39,False,0,7,2022
4089,Phil Foden,MID,Man City,2.8,0,0,18,0,22.3,265,66,2,1,13.0,45.4,2021-10-03T15:30:00Z,90,11,0,0,0,0,7,0,75918,2,2,62.0,7,8102,13085,4983,79,False,0,7,2022
4090,Thiago AlcÃ¡ntara do Nascimento,MID,Liverpool,0.0,0,0,0,0,0.0,225,66,0,0,0.0,0.0,2021-10-03T15:30:00Z,0,12,0,0,0,0,7,0,40197,2,2,0.0,0,-7548,119,7667,53,True,0,7,2022
4091,Kieran Dowell,MID,Norwich,0.8,0,0,0,0,0.0,323,62,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,5,0,0,0,0,7,0,3168,0,0,0.0,0,-169,119,288,53,False,0,7,2022
4092,Ryan Bertrand,DEF,Leicester,1.0,0,0,5,0,0.8,473,64,2,0,2.1,20.0,2021-10-03T13:00:00Z,90,7,0,0,0,0,7,0,52524,2,2,0.0,0,-3711,1502,5213,49,False,1,7,2022
4093,Lucas Digne,DEF,Everton,2.0,0,0,12,0,25.1,168,67,1,0,4.8,20.6,2021-10-02T11:30:00Z,90,13,0,0,0,0,7,0,722917,1,1,2.0,2,-101666,13280,114946,53,False,0,7,2022
4094,Ben Woodburn,MID,Liverpool,0.0,0,0,0,0,0.0,553,66,0,0,0.0,0.0,2021-10-03T15:30:00Z,0,12,0,0,0,0,7,0,1553,2,2,0.0,0,-71,0,71,45,True,0,7,2022
4095,Danny Ward,GK,Leicester,0.0,0,0,0,0,0.0,204,64,0,0,0.0,0.0,2021-10-03T13:00:00Z,0,7,0,0,0,0,7,0,416658,2,2,0.0,0,-3036,6642,9678,40,False,0,7,2022
4096,Sead Kolasinac,DEF,Arsenal,0.5,0,0,0,0,0.0,11,61,0,0,0.0,0.0,2021-10-02T16:30:00Z,0,4,0,0,0,0,7,0,7946,0,0,0.0,0,-294,204,498,43,False,0,7,2022
4097,Ãlvaro FernÃ¡ndez,GK,Brentford,-0.5,0,0,0,0,0.0,556,69,0,0,0.0,0.0,2021-10-03T13:00:00Z,0,19,0,0,0,0,7,0,5923,2,1,0.0,0,22,472,450,45,False,0,7,2022
4098,Samuel Edozie,MID,Man City,0.0,0,0,0,0,0.0,508,66,0,0,0.0,0.0,2021-10-03T15:30:00Z,0,11,0,0,0,0,7,0,1401,2,2,0.0,0,-68,38,106,49,False,0,7,2022
4099,Alex Oxlade-Chamberlain,MID,Liverpool,0.2,0,0,0,0,0.0,227,66,0,0,0.0,0.0,2021-10-03T15:30:00Z,0,12,0,0,0,0,7,0,10611,2,2,0.0,0,-553,211,764,58,True,0,7,2022
4100,Josh Benson,MID,Burnley,0.0,0,0,0,0,0.0,116,62,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,15,0,0,0,0,7,0,222,0,0,0.0,0,-5,0,5,45,True,0,7,2022
4101,Craig Dawson,DEF,West Ham,2.3,0,0,0,0,0.0,414,69,0,0,0.0,0.0,2021-10-03T13:00:00Z,0,3,0,0,0,0,7,0,24613,2,1,0.0,0,-1112,987,2099,50,True,0,7,2022
4102,Kasper Schmeichel,GK,Leicester,2.0,0,0,12,0,0.0,200,64,2,0,2.0,19.8,2021-10-03T13:00:00Z,90,7,0,0,0,0,7,2,1571547,2,2,0.0,1,-77316,13109,90425,51,False,0,7,2022
4103,Ben White,DEF,Arsenal,5.7,0,1,28,1,10.5,67,61,0,0,4.3,28.2,2021-10-02T16:30:00Z,90,4,0,0,0,0,7,0,1005840,0,0,4.0,7,25505,73213,47708,44,False,0,7,2022
4104,Christos Tzolis,MID,Norwich,1.0,0,0,0,0,0.0,528,62,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,5,0,0,0,0,7,0,5376,0,0,0.0,0,-470,161,631,50,False,0,7,2022
4105,Thiago Emiliano da Silva,DEF,Chelsea,7.0,0,0,14,0,11.7,121,63,1,0,3.2,20.4,2021-10-02T14:00:00Z,90,16,0,0,0,0,7,0,340865,1,3,0.0,1,98251,115109,16858,54,True,1,7,2022
4106,Daniel Castelo Podence,MID,Wolves,1.7,0,0,0,0,0.0,438,70,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,14,0,0,0,0,7,0,8292,1,2,0.0,0,1076,2348,1272,55,True,0,7,2022
4107,Halil DerviÅoÄlu,FWD,Brentford,0.0,0,0,0,0,0.0,95,69,0,0,0.0,0.0,2021-10-03T13:00:00Z,0,19,0,0,0,0,7,0,1455,2,1,0.0,0,-150,0,150,54,False,0,7,2022
4108,Jadon Sancho,MID,Man Utd,1.0,0,0,5,0,27.1,485,67,1,0,6.1,13.2,2021-10-02T11:30:00Z,33,8,0,0,0,0,7,0,170615,1,1,21.0,1,-17047,1598,18645,90,True,0,7,2022
4109,Kurt Zouma,DEF,West Ham,1.3,0,0,4,0,0.8,128,69,2,0,1.9,11.6,2021-10-03T13:00:00Z,90,3,0,0,0,0,7,0,103256,2,1,7.0,0,7670,14665,6995,54,True,1,7,2022
4110,Lukas Rupp,MID,Norwich,0.8,0,0,3,0,0.8,317,62,0,0,0.2,1.6,2021-10-02T14:00:00Z,10,5,0,0,0,0,7,0,10417,0,0,0.0,1,-810,444,1254,45,False,0,7,2022
4111,Aaron Cresswell,DEF,West Ham,3.5,0,0,16,0,64.0,411,69,2,0,8.7,22.8,2021-10-03T13:00:00Z,90,3,0,0,0,0,7,0,1301848,2,1,0.0,1,13229,81082,67853,55,True,0,7,2022
4112,Jordan Hugill,FWD,Norwich,0.0,0,0,0,0,0.0,322,62,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,5,0,0,0,0,7,0,1080,0,0,0.0,0,-75,0,75,54,False,0,7,2022
4113,Scott Carson,GK,Man City,0.0,0,0,0,0,0.0,593,66,0,0,0.0,0.0,2021-10-03T15:30:00Z,0,11,0,0,0,0,7,0,32898,2,2,0.0,0,-1209,569,1778,40,False,0,7,2022
4114,Nathan Broadhead,FWD,Everton,0.0,0,0,0,0,0.0,545,67,0,0,0.0,0.0,2021-10-02T11:30:00Z,0,13,0,0,0,0,7,0,1951,1,1,0.0,0,-121,0,121,45,False,0,7,2022
4115,Federico FernÃ¡ndez,DEF,Newcastle,0.3,0,0,12,0,0.3,465,70,2,0,1.0,4.0,2021-10-02T14:00:00Z,90,20,0,0,0,0,7,0,13182,1,2,6.0,1,-417,298,715,44,False,0,7,2022
4116,Curtis Jones,MID,Liverpool,4.0,1,2,29,0,12.8,244,66,2,0,3.6,22.8,2021-10-03T15:30:00Z,90,12,0,0,0,0,7,0,14308,2,2,0.0,7,9544,11033,1489,50,True,0,7,2022
4117,John Ruddy,GK,Wolves,0.5,0,0,0,0,0.0,452,70,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,14,0,0,0,0,7,0,16392,1,2,0.0,0,-389,284,673,44,True,0,7,2022
4118,Mohammed Salisu,DEF,Southampton,1.5,0,0,11,0,1.1,351,63,3,0,2.1,20.2,2021-10-02T14:00:00Z,90,6,0,0,0,0,7,0,17140,1,3,0.0,0,157,1948,1791,45,False,1,7,2022
4119,N'Golo KantÃ©,MID,Chelsea,0.0,0,0,0,0,0.0,130,63,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,16,0,0,0,0,7,0,227891,1,3,0.0,0,-33410,10923,44333,49,True,0,7,2022
4120,Josh Martin,MID,Norwich,0.0,0,0,0,0,0.0,330,62,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,5,0,0,0,0,7,0,33,0,0,0.0,0,0,0,0,50,False,0,7,2022
4121,Wilfred Ndidi,MID,Leicester,0.3,0,0,0,0,0.0,216,64,0,0,0.0,0.0,2021-10-03T13:00:00Z,0,7,0,0,0,0,7,0,111682,2,2,0.0,0,-9914,3223,13137,49,False,0,7,2022
4122,Matt Ritchie,DEF,Newcastle,0.3,0,0,16,0,52.1,292,70,2,0,7.0,17.6,2021-10-02T14:00:00Z,90,20,0,0,0,0,7,0,21829,1,2,0.0,1,-406,1804,2210,50,False,0,7,2022
4123,Nathan Redmond,MID,Southampton,1.5,0,0,9,0,3.7,336,63,2,0,1.6,6.4,2021-10-02T14:00:00Z,86,6,0,0,0,0,7,0,7987,1,3,6.0,2,-138,567,705,59,False,0,7,2022
4124,Mathew Ryan,GK,Brighton,0.0,0,0,0,0,0.0,65,61,0,0,0.0,0.0,2021-10-02T16:30:00Z,0,1,0,0,0,0,7,0,749,0,0,0.0,0,-25,0,25,45,True,0,7,2022
4125,Ryan Fredericks,DEF,West Ham,0.2,0,0,0,0,0.0,415,69,0,0,0.0,0.0,2021-10-03T13:00:00Z,0,3,0,0,0,0,7,0,8518,2,1,0.0,0,-1246,19,1265,44,True,0,7,2022
4126,Eric Bailly,DEF,Man Utd,0.5,0,0,0,0,0.0,286,75,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,9,0,0,0,0,8,0,8273,2,4,0.0,0,581,1014,433,49,False,0,8,2022
4127,Keinan Davis,FWD,Aston Villa,0.0,0,0,0,0,0.0,49,72,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,20,0,0,0,0,8,0,129909,3,2,0.0,0,17978,34743,16765,44,True,0,8,2022
4128,Ayotomiwa Dele-Bashiru,MID,Watford,0.0,0,0,0,0,0.0,394,80,0,0,0.0,0.0,2021-10-16T11:30:00Z,0,11,0,0,0,0,8,0,1335,5,0,0.0,0,-99,0,99,45,True,0,8,2022
4129,James Ward-Prowse,MID,Southampton,0.0,0,0,0,0,0.0,341,79,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,10,0,0,0,0,8,0,191458,0,1,0.0,0,-62119,1164,63283,64,True,0,8,2022
4130,Bruno Miguel Borges Fernandes,MID,Man Utd,3.5,1,0,24,0,104.0,277,75,4,0,15.4,39.0,2021-10-16T14:00:00Z,90,9,0,0,0,0,8,0,2078240,2,4,11.0,5,-182100,24555,206655,118,False,0,8,2022
4131,AdriÃ¡n San Miguel del Castillo,GK,Liverpool,1.5,0,0,0,0,0.0,223,80,0,0,0.0,0.0,2021-10-16T11:30:00Z,0,18,0,0,0,0,8,0,20782,5,0,0.0,0,1107,2191,1084,44,False,0,8,2022
4132,James McArthur,MID,Crystal Palace,0.5,0,0,9,0,12.7,148,71,2,0,2.5,12.4,2021-10-18T19:00:00Z,90,1,0,0,0,0,8,0,303672,2,2,0.0,1,-21704,5815,27519,46,False,1,8,2022
4133,Moise Kean,FWD,Everton,0.0,0,0,0,0,0.0,564,74,0,0,0.0,0.0,2021-10-17T13:00:00Z,0,19,0,0,0,0,8,0,1252,1,0,0.0,0,-39,0,39,60,True,0,8,2022
4134,Kwadwo Baah,MID,Watford,-1.5,0,0,0,0,0.0,405,80,0,0,0.0,0.0,2021-10-16T11:30:00Z,0,11,0,0,0,0,8,0,7854,5,0,0.0,0,200,1049,849,45,True,0,8,2022
4135,Paul Dummett,DEF,Newcastle,0.0,0,0,0,0,0.0,301,77,0,0,0.0,0.0,2021-10-17T15:30:00Z,0,17,0,0,0,0,8,0,839,3,2,0.0,0,-25,19,44,45,True,0,8,2022
4136,Jairo Riedewald,MID,Crystal Palace,-0.5,0,0,0,0,0.0,157,71,0,0,0.0,0.0,2021-10-18T19:00:00Z,0,1,0,0,0,0,8,0,2581,2,2,0.0,0,-38,122,160,48,False,0,8,2022
4137,Alexis Mac Allister,MID,Brighton,1.0,0,0,3,0,0.8,74,78,0,0,0.1,0.4,2021-10-16T14:00:00Z,6,15,0,0,0,0,8,0,36981,0,0,0.0,1,-2058,615,2673,55,False,0,8,2022
4138,Alireza Jahanbakhsh,MID,Brighton,0.0,0,0,0,0,0.0,66,78,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,15,0,0,0,0,8,0,115,0,0,0.0,0,0,0,0,55,False,0,8,2022
4139,Willy Boly,DEF,Wolves,0.0,0,0,0,0,0.0,428,72,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,2,0,0,0,0,8,0,7655,3,2,0.0,0,-118,413,531,49,False,0,8,2022
4140,JosÃ© Diogo Dalot Teixeira,DEF,Man Utd,0.7,0,0,0,0,0.0,510,75,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,9,0,0,0,0,8,0,6456,2,4,0.0,0,-252,459,711,44,False,0,8,2022
4141,Jeffrey Schlupp,MID,Crystal Palace,1.8,0,0,0,0,0.0,155,71,0,0,0.0,0.0,2021-10-18T19:00:00Z,0,1,0,0,0,0,8,0,3718,2,2,0.0,0,174,331,157,54,False,0,8,2022
4142,Robert Elliot,GK,Watford,-1.5,0,0,0,0,0.0,574,80,0,0,0.0,0.0,2021-10-16T11:30:00Z,0,11,0,0,0,0,8,0,64313,5,0,0.0,0,-362,2289,2651,40,True,0,8,2022
4143,Joshua King,FWD,Watford,0.4,0,0,0,0,0.0,468,80,0,0,0.0,0.0,2021-10-16T11:30:00Z,0,11,0,0,0,0,8,0,60846,5,0,0.0,0,-23859,2856,26715,55,True,0,8,2022
4144,Richarlison de Andrade,FWD,Everton,0.0,0,0,0,0,0.0,180,74,0,0,0.0,0.0,2021-10-17T13:00:00Z,0,19,0,0,0,0,8,0,335143,1,0,0.0,0,-41233,786,42019,74,True,0,8,2022
4145,Jamal Baptiste,DEF,West Ham,0.0,0,0,0,0,0.0,554,74,0,0,0.0,0.0,2021-10-17T13:00:00Z,0,8,0,0,0,0,8,0,22681,1,0,0.0,0,-423,797,1220,40,False,0,8,2022
4146,Sam Byram,DEF,Norwich,0.0,0,0,0,0,0.0,321,78,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,4,0,0,0,0,8,0,975,0,0,0.0,0,-112,12,124,44,True,0,8,2022
4147,Danny Rose,DEF,Watford,-0.5,0,0,10,0,0.3,377,80,5,0,2.4,23.4,2021-10-16T11:30:00Z,90,11,0,0,0,0,8,0,26756,5,0,0.0,0,-603,1969,2572,43,True,0,8,2022
4148,Ederson Santana de Moraes,GK,Man City,0.0,0,0,0,0,0.0,257,76,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,5,0,0,0,0,8,0,787051,0,2,0.0,0,-46488,50669,97157,60,True,0,8,2022
4149,Liam Cooper,DEF,Leeds,3.3,0,0,14,0,0.3,184,79,1,0,1.8,18.0,2021-10-16T14:00:00Z,90,16,0,0,0,0,8,0,38925,0,1,0.0,2,1473,5907,4434,45,False,0,8,2022
4150,FrÃ©dÃ©ric Guilbert,DEF,Aston Villa,0.0,0,0,0,0,0.0,46,72,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,20,0,0,0,0,8,0,1382,3,2,0.0,0,-56,0,56,45,True,0,8,2022
4151,Matt Targett,DEF,Aston Villa,3.0,0,0,13,0,11.8,39,72,3,0,2.7,11.0,2021-10-16T14:00:00Z,90,20,0,0,0,0,8,0,232361,3,2,4.0,1,-3458,9733,13191,48,True,0,8,2022
4152,Adama TraorÃ©,MID,Wolves,2.3,1,0,12,0,3.5,435,72,2,0,4.4,11.0,2021-10-16T14:00:00Z,90,2,0,0,0,0,8,0,222681,3,2,29.0,5,-70570,7561,78131,60,False,0,8,2022
4153,Jorge Luiz Frello Filho,MID,Chelsea,2.5,0,0,0,0,0.0,123,73,0,0,0.0,0.0,2021-10-16T16:30:00Z,0,3,0,0,0,0,8,0,309093,1,0,0.0,0,-14279,10925,25204,59,False,0,8,2022
4154,Diogo Jota,MID,Liverpool,4.5,0,0,0,0,0.0,240,80,0,0,0.0,0.0,2021-10-16T11:30:00Z,0,18,0,0,0,0,8,0,1328230,5,0,0.0,0,-154543,85411,239954,76,False,0,8,2022
4155,Ilkay GÃ¼ndogan,MID,Man City,1.5,0,0,0,0,0.0,250,76,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,5,0,0,0,0,8,0,203414,0,2,0.0,0,-18644,9479,28123,72,True,0,8,2022
4156,Luke Shaw,DEF,Man Utd,1.5,0,0,14,0,4.9,275,75,4,0,2.0,12.8,2021-10-16T14:00:00Z,90,9,0,0,0,0,8,0,2230148,2,4,2.0,0,-191465,42870,234335,54,False,0,8,2022
4157,Armando Broja,FWD,Southampton,3.0,0,2,27,1,13.4,518,79,0,1,11.9,35.2,2021-10-16T14:00:00Z,80,10,0,0,0,0,8,0,44407,0,1,70.0,8,-426,3938,4364,50,True,0,8,2022
4158,Stipe Perica,FWD,Watford,0.0,0,0,0,0,0.0,388,80,0,0,0.0,0.0,2021-10-16T11:30:00Z,0,11,0,0,0,0,8,0,85589,5,0,0.0,0,-11503,0,11503,45,True,0,8,2022
4159,Emerson Palmieri dos Santos,DEF,Chelsea,0.0,0,0,0,0,0.0,539,73,0,0,0.0,0.0,2021-10-16T16:30:00Z,0,3,0,0,0,0,8,0,1057,1,0,0.0,0,-33,0,33,45,False,0,8,2022
4160,Isaac Success Ajayi,FWD,Watford,0.0,0,0,0,0,0.0,393,80,0,0,0.0,0.0,2021-10-16T11:30:00Z,0,11,0,0,0,0,8,0,11922,5,0,0.0,0,-946,0,946,50,True,0,8,2022
4161,Declan Rice,MID,West Ham,3.0,0,0,16,1,25.7,421,74,0,0,5.3,23.8,2021-10-17T13:00:00Z,90,8,0,0,0,0,8,0,392316,1,0,3.0,3,-5017,21411,26428,50,False,0,8,2022
4162,Juan Mata,MID,Man Utd,0.5,0,0,0,0,0.0,459,75,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,9,0,0,0,0,8,0,4790,2,4,0.0,0,-68,261,329,48,False,0,8,2022
4163,HÃ©lder Wander Sousa de Azevedo e Costa,MID,Leeds,0.0,0,0,0,0,0.0,192,79,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,16,0,0,0,0,8,0,5229,0,1,0.0,0,-350,0,350,54,False,0,8,2022
4164,Robert Street,FWD,Crystal Palace,-0.5,0,0,0,0,0.0,542,71,0,0,0.0,0.0,2021-10-18T19:00:00Z,0,1,0,0,0,0,8,0,115953,2,2,0.0,0,-3372,6767,10139,45,False,0,8,2022
4165,Harvey Elliott,MID,Liverpool,0.0,0,0,0,0,0.0,506,80,0,0,0.0,0.0,2021-10-16T11:30:00Z,0,18,0,0,0,0,8,0,7864,5,0,0.0,0,-941,55,996,54,False,0,8,2022
4166,Mahmoud Ahmed Ibrahim Hassan,MID,Aston Villa,0.0,0,0,0,0,0.0,37,72,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,20,0,0,0,0,8,0,820,3,2,0.0,0,-34,41,75,54,True,0,8,2022
4167,Ashley Young,DEF,Aston Villa,0.0,0,0,3,0,0.1,52,72,3,0,0.0,0.2,2021-10-16T14:00:00Z,11,20,0,0,0,0,8,0,49945,3,2,0.0,0,-3809,558,4367,48,True,0,8,2022
4168,Hamza Choudhury,MID,Leicester,-0.3,0,0,0,0,0.0,214,75,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,13,0,0,0,0,8,0,10852,2,4,0.0,0,150,842,692,45,True,0,8,2022
4169,Christoph Zimmermann,DEF,Norwich,0.0,0,0,0,0,0.0,324,78,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,4,0,0,0,0,8,0,4181,0,0,0.0,0,-281,12,293,44,True,0,8,2022
4170,Tammy Abraham,FWD,Chelsea,0.0,0,0,0,0,0.0,136,73,0,0,0.0,0.0,2021-10-16T16:30:00Z,0,3,0,0,0,0,8,0,12478,1,0,0.0,0,-347,0,347,65,False,0,8,2022
4171,Shane Duffy,DEF,Brighton,5.0,0,0,23,1,1.1,56,78,0,0,2.6,19.2,2021-10-16T14:00:00Z,90,15,0,0,0,0,8,0,2106230,0,0,6.0,5,161107,205440,44333,44,False,1,8,2022
4172,Juraj Kucka,MID,Watford,0.5,0,0,8,0,1.3,495,80,5,0,3.2,23.6,2021-10-16T11:30:00Z,90,11,0,0,0,0,8,0,3546,5,0,7.0,2,-114,426,540,55,True,0,8,2022
4173,AndrÃ© Filipe Tavares Gomes,MID,Everton,0.0,0,0,0,0,0.0,172,74,0,0,0.0,0.0,2021-10-17T13:00:00Z,0,19,0,0,0,0,8,0,8048,1,0,0.0,0,-806,37,843,49,True,0,8,2022
4174,Reece James,DEF,Chelsea,1.1,0,0,3,0,0.1,142,73,0,0,0.0,0.2,2021-10-16T16:30:00Z,1,3,0,0,0,0,8,0,424380,1,0,0.0,1,-26287,38504,64791,55,False,0,8,2022
4175,Luke Cundle,MID,Wolves,0.0,0,0,0,0,0.0,547,72,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,2,0,0,0,0,8,0,7809,3,2,0.0,0,-100,839,939,45,False,0,8,2022
4176,Adam Forshaw,MID,Leeds,0.3,0,0,2,0,0.3,552,79,0,0,0.3,2.6,2021-10-16T14:00:00Z,26,16,0,0,0,0,8,0,1111,0,1,0.0,1,-240,57,297,45,False,0,8,2022
4177,Kepa Arrizabalaga,GK,Chelsea,2.5,0,0,0,0,0.0,129,73,0,0,0.0,0.0,2021-10-16T16:30:00Z,0,3,0,0,0,0,8,0,22734,1,0,0.0,0,-1048,544,1592,49,False,0,8,2022
4178,Kortney Hause,DEF,Aston Villa,5.3,0,0,0,0,0.0,36,72,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,20,0,0,0,0,8,0,31560,3,2,0.0,0,4078,7912,3834,44,True,0,8,2022
4179,Tyrone Mings,DEF,Aston Villa,2.7,0,0,13,0,0.1,38,72,3,0,2.5,22.6,2021-10-16T14:00:00Z,90,20,0,0,0,0,8,0,645243,3,2,2.0,0,6970,30304,23334,50,True,1,8,2022
4180,Ainsley Maitland-Niles,MID,Arsenal,1.2,0,0,0,0,0.0,13,71,0,0,0.0,0.0,2021-10-18T19:00:00Z,0,7,0,0,0,0,8,0,4893,2,2,0.0,0,-114,185,299,53,True,0,8,2022
4181,Jesse Lingard,MID,Man Utd,2.5,0,0,8,0,11.5,276,75,2,0,2.8,9.4,2021-10-16T14:00:00Z,10,9,0,0,0,0,8,0,105882,2,4,7.0,1,-6814,3955,10769,69,False,0,8,2022
4182,Billy Gilmour,MID,Norwich,-0.5,0,0,0,0,0.0,145,78,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,4,0,0,0,0,8,0,489503,0,0,0.0,0,-40201,11136,51337,44,True,0,8,2022
4183,Jaden Philogene-Bidace,MID,Aston Villa,0.0,0,0,0,0,0.0,497,72,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,20,0,0,0,0,8,0,1364,3,2,0.0,0,-2,80,82,50,True,0,8,2022
4184,Fernando Luiz Rosa,MID,Man City,2.2,0,0,3,0,0.3,453,76,0,0,0.2,2.0,2021-10-16T14:00:00Z,6,5,0,0,0,0,8,0,32000,0,2,0.0,1,-1097,1412,2509,49,True,0,8,2022
